GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022100577,1610612737,ATL,Atlanta,1628989,,,,32.0,10,18,1,5,4,7,0,11,11,5,1,0,1,2,25,0
0022100577,1610612737,ATL,Atlanta,1630168,,,,21.0,3,6,0,0,0,0,2,5,7,2,1,2,2,2,6,0
0022100577,1610612737,ATL,Atlanta,101150,,,,19.0,1,7,1,4,0,0,1,2,3,2,0,0,1,0,3,0
0022100577,1610612737,ATL,Atlanta,1630602,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022100577,1610612737,ATL,Atlanta,1629598,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022100577,1610612737,ATL,Atlanta,1630536,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022100577,1610612737,ATL,Atlanta,1630219,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022100578,1610612752,NYK,New York,1629628,,F,,33.0,4,15,2,4,3,4,0,3,3,6,0,0,1,2,13,0
0022100578,1610612752,NYK,New York,203944,,F,,38.0,8,20,2,8,4,6,2,6,8,2,2,0,0,1,22,0
0022100578,1610612752,NYK,New York,1629011,,C,,27.0,3,3,0,0,1,1,3,1,4,0,2,0,2,3,7,0
0022100578,1610612752,NYK,New York,202692,,G,,37.0,1,10,1,4,0,0,2,7,9,7,1,0,0,2,3,0
0022100578,1610612752,NYK,New York,203095,,G,,41.0,15,25,10,14,1,3,1,7,8,2,1,1,2,3,41,0
0022100578,1610612752,NYK,New York,201959,,,,20.0,3,3,0,0,0,0,2,2,4,3,1,0,0,2,6,0
0022100578,1610612752,NYK,New York,1630193,,,,25.0,6,12,3,5,1,1,0,2,2,3,1,0,2,3,16,0
0022100578,1610612752,NYK,New York,1629656,,,,6.0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0
0022100578,1610612752,NYK,New York,1630167,,,,9.0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0
0022100578,1610612752,NYK,New York,1628995,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022100578,1610612752,NYK,New York,1630540,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022100578,1610612752,NYK,New York,1630579,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022100578,1610612738,BOS,Boston,201143,,F,,30.0,3,8,1,6,0,0,2,2,4,1,1,0,3,1,7,0
0022100578,1610612738,BOS,Boston,1628369,,F,,39.0,12,21,6,11,6,6,1,5,6,9,2,1,2,3,36,0
0022100578,1610612738,BOS,Boston,1629057,,C,,34.0,3,3,0,0,0,0,3,6,9,1,2,7,0,3,6,0
0022100578,1610612738,BOS,Boston,1627759,,G,,34.0,6,14,2,8,2,2,0,7,7,1,0,0,3,2,16,0
0022100578,1610612738,BOS,Boston,203935,,G,,30.0,4,12,4,10,2,2,1,1,2,5,0,0,3,3,14,0
0022100578,1610612738,BOS,Boston,1626196,,,,16.0,2,7,2,3,0,0,0,2,2,0,0,0,0,2,6,0
0022100578,1610612738,BOS,Boston,1629684,,,,15.0,0,3,0,3,0,0,0,0,0,2,0,2,0,0,0,0
0022100578,1610612738,BOS,Boston,203471,,,,27.0,8,12,2,4,2,3,1,4,5,3,0,0,1,2,20,0
0022100578,1610612738,BOS,Boston,202683,,,,11.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
0022100578,1610612738,BOS,Boston,1628981,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022100578,1610612738,BOS,Boston,1630573,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022100578,1610612738,BOS,Boston,1627823,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022100578,1610612738,BOS,Boston,1629641,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022100578,1610612738,BOS,Boston,1630174,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022100578,1610612738,BOS,Boston,203953,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022100579,1610612763,MEM,Memphis,1630533,,F,,25.0,5,8,2,4,2,2,0,0,0,0,2,0,1,0,14,0
0022100579,1610612763,MEM,Memphis,1628991,,F,,26.0,5,13,1,4,0,0,2,4,6,0,1,2,1,2,11,0
0022100579,1610612763,MEM,Memphis,203500,,C,,22.0,0,2,0,0,2,6,5,9,14,4,0,1,1,1,2,0
0022100579,1610612763,MEM,Memphis,1628415,,G,,24.0,8,17,1,4,1,1,2,1,3,5,3,2,1,1,18,0
0022100579,1610612763,MEM,Memphis,1629630,,G,,24.0,10,19,0,3,2,2,3,6,9,6,0,1,5,0,22,0
0022100579,1610612763,MEM,Memphis,1630583,,,,18.0,2,4,0,2,3,5,1,2,3,1,0,0,1,3,7,0
0022100579,1610612763,MEM,Memphis,1629001,,,,20.0,1,7,1,6,1,1,1,7,8,6,1,2,4,3,4,0
0022100579,1610612763,MEM,Memphis,1629634,,,,21.0,5,9,0,0,1,2,1,3,4,2,0,1,3,4,11,0
0022100579,1610612763,MEM,Memphis,1629681,,,,19.0,2,6,1,4,0,0,3,2,5,0,1,0,0,2,5,0
0022100579,1610612763,MEM,Memphis,1626145,,,,20.0,6,7,2,2,0,0,0,4,4,4,0,0,1,0,14,0
0022100579,1610612763,MEM,Memphis,1629633,,,,5.0,1,3,0,1,0,0,0,1,1,2,0,0,0,1,2,0
0022100579,1610612763,MEM,Memphis,1629610,,,,4.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0
0022100579,1610612763,MEM,Memphis,1629751,,,,3.0,2,2,2,2,0,0,0,2,2,0,0,0,0,1,6,0
0022100579,1610612763,MEM,Memphis,1630257,,,,3.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
0022100579,1610612765,DET,Detroit,1630180,,F,,32.0,1,9,1,8,0,1,0,3,3,1,2,0,0,0,3,0
0022100579,1610612765,DET,Detroit,1628977,,F,,25.0,5,12,0,3,2,3,2,4,6,1,0,0,1,1,12,0
0022100579,1610612765,DET,Detroit,1630191,,C,,20.0,3,6,0,0,0,0,4,4,8,0,0,2,0,3,6,0
0022100579,1610612765,DET,Detroit,1630595,,G,,31.0,5,19,2,10,0,0,1,4,5,6,0,0,1,2,12,0
0022100579,1610612765,DET,Detroit,1630165,,G,,29.0,2,10,1,5,0,0,0,2,2,2,0,1,4,1,5,0
0022100579,1610612765,DET,Detroit,1626168,,,,25.0,3,8,1,5,3,4,1,5,6,1,1,0,1,3,10,0
0022100579,1610612765,DET,Detroit,1628367,,,,15.0,4,11,0,4,0,0,0,2,2,0,1,0,1,1,8,0
0022100579,1610612765,DET,Detroit,1630568,,,,18.0,3,8,1,4,1,1,1,3,4,3,0,0,0,1,8,0
0022100579,1610612765,DET,Detroit,1629620,,,,8.0,1,2,1,1,0,0,0,0,0,3,0,0,0,0,3,0
0022100579,1610612765,DET,Detroit,1630240,,,,15.0,4,7,2,2,4,4,0,2,2,5,2,0,3,0,14,0
0022100579,1610612765,DET,Detroit,203585,,,,17.0,3,7,1,2,0,0,1,0,1,1,1,0,0,2,7,0
0022100579,1610612765,DET,Detroit,1630695,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022100580,1610612740,NOP,New Orleans,1630529,,F,,37.0,4,8,0,0,5,6,1,5,6,2,5,0,0,1,13,0
0022100580,1610612740,NOP,New Orleans,1627742,,F,,34.0,12,21,1,4,7,8,2,9,11,6,0,0,2,2,32,0
0022100580,1610612740,NOP,New Orleans,202685,,C,,31.0,2,6,0,2,4,4,2,8,10,4,1,2,4,3,8,0
0022100580,1610612740,NOP,New Orleans,1628404,,G,,34.0,4,10,1,5,5,6,2,4,6,2,0,0,3,5,14,0
0022100580,1610612740,NOP,New Orleans,1628984,,G,,28.0,3,14,1,9,0,0,0,1,1,1,1,0,4,1,7,0
0022100580,1610612740,NOP,New Orleans,1630631,,,,10.0,0,4,0,2,0,0,0,1,1,1,0,0,0,2,0,0
0022100580,1610612740,NOP,New Orleans,1629637,,,,11.0,2,2,0,0,1,3,1,1,2,0,0,2,1,3,5,0
0022100580,1610612740,NOP,New Orleans,202066,,,,18.0,2,5,1,4,0,0,0,2,2,2,0,0,1,1,5,0
0022100580,1610612740,NOP,New Orleans,1629638,,,,16.0,3,9,1,4,0,0,0,0,0,2,0,0,1,0,7,0
0022100580,1610612740,NOP,New Orleans,1629109,,,,15.0,3,4,3,4,1,2,0,7,7,0,0,1,1,0,10,0
0022100580,1610612740,NOP,New Orleans,1629607,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022100580,1610612740,NOP,New Orleans,1626195,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022100580,1610612740,NOP,New Orleans,1630624,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022100580,1610612740,NOP,New Orleans,1630230,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022100580,1610612740,NOP,New Orleans,1630530,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022100580,1610612744,GSW,Golden State,203952,,F,,31.0,7,17,1,6,6,7,0,4,4,1,2,1,2,3,21,0
0022100580,1610612744,GSW,Golden State,203490,,F,,23.0,2,6,1,3,0,0,0,7,7,0,0,0,1,2,5,0
0022100580,1610612744,GSW,Golden State,1626172,,C,,19.0,3,7,0,0,0,0,3,6,9,2,1,1,1,3,6,0
0022100580,1610612744,GSW,Golden State,1629673,,G,,32.0,3,14,2,9,3,3,0,0,0,5,3,0,3,5,11,0
0022100580,1610612744,GSW,Golden State,1627780,,G,,14.0,2,3,0,1,0,0,0,1,1,0,1,0,1,2,4,0
0022100580,1610612744,GSW,Golden State,1627814,,,,29.0,5,10,1,4,1,2,1,4,5,3,3,1,1,1,12,0
0022100580,1610612744,GSW,Golden State,202357,,,,21.0,4,6,1,3,0,0,0,2,2,1,1,1,1,1,9,0
0022100580,1610612744,GSW,Golden State,2738,,,,20.0,2,3,1,2,0,0,0,3,3,7,1,1,2,3,5,0
0022100580,1610612744,GSW,Golden State,1630228,,,,20.0,6,14,0,2,1,2,3,3,6,1,0,1,2,4,13,0
0022100580,1610612744,GSW,Golden State,1630541,,,,23.0,3,6,0,3,4,4,1,4,5,0,0,0,0,0,10,0
0022100580,1610612744,GSW,Golden State,1629185,,,,3.0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0
0022100580,1610612744,GSW,Golden State,1629683,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022100581,1610612756,PHX,Phoenix,1628969,,F,,39.0,4,12,0,4,0,0,2,2,4,0,1,0,0,1,8,0
0022100581,1610612756,PHX,Phoenix,1629661,,F,,35.0,9,14,4,7,2,2,1,6,7,1,1,2,1,3,24,0
0022100581,1610612756,PHX,Phoenix,1630188,,C,,32.0,9,17,1,2,0,1,8,6,14,1,0,0,1,4,19,0
0022100581,1610612756,PHX,Phoenix,1626164,,G,,33.0,5,22,0,7,1,2,3,7,10,4,0,0,2,2,11,0
0022100581,1610612756,PHX,Phoenix,101108,,G,,34.0,5,14,2,5,2,2,3,10,13,10,2,1,1,3,14,0
0022100581,1610612756,PHX,Phoenix,1630688,,,,11.0,2,4,0,1,0,0,1,0,1,1,0,0,0,1,4,0
0022100581,1610612756,PHX,Phoenix,202687,,,,13.0,0,2,0,0,0,0,1,2,3,0,0,3,0,1,0,0
0022100581,1610612756,PHX,Phoenix,1626166,,,,17.0,4,9,1,1,1,1,1,4,5,4,1,1,3,2,10,0
0022100581,1610612756,PHX,Phoenix,203901,,,,14.0,3,7,0,0,0,0,0,2,2,1,0,0,0,1,6,0
0022100581,1610612756,PHX,Phoenix,1628382,,,,5.0,3,4,2,3,0,0,0,2,2,0,0,0,0,1,8,0
0022100581,1610612756,PHX,Phoenix,1628238,,,,1.0,0,2,0,1,2,2,1,1,2,0,0,0,0,1,2,0
0022100581,1610612746,LAC,LA,1629611,,F,,33.0,3,5,0,1,2,4,0,4,4,4,1,0,1,3,8,0
0022100581,1610612746,LAC,LA,202694,,F,,35.0,8,17,3,6,7,7,3,5,8,3,0,0,0,1,26,0
0022100581,1610612746,LAC,LA,201586,,C,,19.0,4,8,0,2,0,0,2,4,6,1,0,1,0,0,8,0
0022100581,1610612746,LAC,LA,202339,,G,,35.0,4,12,0,3,2,3,0,5,5,3,0,0,4,0,10,0
0022100581,1610612746,LAC,LA,202704,,G,,31.0,5,16,2,8,4,4,0,8,8,3,0,0,5,4,16,0
0022100581,1610612746,LAC,LA,201587,,,,17.0,0,3,0,3,1,2,0,7,7,2,0,2,0,1,1,0
0022100581,1610612746,LAC,LA,1626159,,,,13.0,0,1,0,0,0,0,0,4,4,2,2,2,1,1,0,0
0022100581,1610612746,LAC,LA,1629599,,,,26.0,3,7,1,4,1,1,0,2,2,1,0,0,0,5,8,0
0022100581,1610612746,LAC,LA,1630527,,,,19.0,4,12,0,1,2,2,1,2,3,1,2,1,1,0,10,0
0022100581,1610612746,LAC,LA,1630553,,,,2.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022100581,1610612746,LAC,LA,1629117,,,,2.0,0,2,0,0,0,0,2,0,2,0,0,1,0,1,0,0
0022100581,1610612746,LAC,LA,1630206,,,,2.0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,2,0
0022100581,1610612746,LAC,LA,203516,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022100582,1610612755,PHI,Philadelphia,1629680,,F,,33.0,5,5,1,1,1,1,0,2,2,1,2,0,0,0,12,0
0022100582,1610612755,PHI,Philadelphia,202699,,F,,34.0,9,12,0,0,5,6,2,5,7,5,0,0,0,2,23,0
0022100582,1610612755,PHI,Philadelphia,203954,,C,,31.0,10,23,0,1,11,15,3,9,12,7,0,1,4,1,31,0
0022100582,1610612755,PHI,Philadelphia,1627788,,G,,33.0,3,11,1,6,0,0,1,4,5,2,0,0,1,1,7,0
0022100582,1610612755,PHI,Philadelphia,203552,,G,,36.0,10,18,3,8,0,0,0,7,7,7,0,0,1,3,23,0
0022100582,1610612755,PHI,Philadelphia,1627777,,,,20.0,2,4,1,3,0,0,1,1,2,1,0,0,2,4,5,0
0022100582,1610612755,PHI,Philadelphia,201980,,,,14.0,2,4,2,3,0,0,0,2,2,1,0,1,0,0,6,0
0022100582,1610612755,PHI,Philadelphia,1629718,,,,12.0,1,2,0,0,1,1,1,2,3,1,2,1,1,1,3,0
0022100582,1610612755,PHI,Philadelphia,203083,,,,13.0,2,4,0,0,1,2,3,3,6,2,3,0,4,3,5,0
0022100582,1610612755,PHI,Philadelphia,1629619,,,,2.0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,2,0
0022100582,1610612755,PHI,Philadelphia,1630296,,,,2.0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0
0022100582,1610612755,PHI,Philadelphia,1630565,,,,2.0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0
0022100582,1610612755,PHI,Philadelphia,1629646,,,,2.0,0,1,0,0,0,0,1,1,2,0,0,1,0,1,0,0
0022100582,1610612759,SAS,San Antonio,1630563,,F,,25.0,4,7,1,3,0,0,1,1,2,2,1,1,2,4,9,0
0022100582,1610612759,SAS,San Antonio,1628966,,F,,27.0,3,6,1,2,2,2,0,5,5,0,0,0,0,1,9,0
0022100582,1610612759,SAS,San Antonio,1627751,,C,,29.0,7,12,0,0,3,4,2,4,6,1,1,1,0,2,17,0
0022100582,1610612759,SAS,San Antonio,1627854,,G,,31.0,3,14,1,7,0,0,1,4,5,3,1,1,0,2,7,0
0022100582,1610612759,SAS,San Antonio,1627749,,G,,35.0,10,23,3,6,4,5,1,4,5,9,3,1,6,3,27,0
0022100582,1610612759,SAS,San Antonio,1629234,,,,18.0,2,4,0,0,2,2,3,1,4,2,0,0,1,3,6,0
0022100582,1610612759,SAS,San Antonio,1629111,,,,17.0,3,7,2,5,0,0,0,2,2,0,0,2,0,0,8,0
0022100582,1610612759,SAS,San Antonio,1630580,,,,11.0,0,3,0,2,1,3,0,2,2,0,0,0,0,1,1,0
0022100582,1610612759,SAS,San Antonio,1629022,,,,19.0,5,11,1,3,2,2,0,4,4,2,0,0,2,2,13,0
0022100582,1610612759,SAS,San Antonio,204020,,,,12.0,0,0,0,0,0,0,2,0,2,2,0,0,1,1,0,0
0022100582,1610612759,SAS,San Antonio,1630237,,,,3.0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0
0022100582,1610612759,SAS,San Antonio,1629719,,,,3.0,1,2,0,0,0,0,1,0,1,0,0,0,0,1,2,0
0022100582,1610612759,SAS,San Antonio,1628537,,,,3.0,0,2,0,1,1,2,0,0,0,0,0,0,0,1,1,0
0022100583,1610612751,BKN,Brooklyn,201142,,F,,36.0,10,19,1,3,8,8,2,7,9,7,1,1,2,4,29,0
0022100583,1610612751,BKN,Brooklyn,1630561,,F,,20.0,2,6,0,2,3,4,1,2,3,0,0,0,0,2,7,0
0022100583,1610612751,BKN,Brooklyn,1629651,,C,,25.0,6,9,0,0,2,2,5,1,6,1,1,1,1,3,14,0
0022100583,1610612751,BKN,Brooklyn,201988,,G,,32.0,1,8,1,6,0,0,0,3,3,2,2,0,0,1,3,0
0022100583,1610612751,BKN,Brooklyn,201935,,G,,35.0,6,15,1,3,3,3,0,9,9,7,0,1,5,1,16,0
0022100583,1610612751,BKN,Brooklyn,201949,,,,12.0,3,5,0,1,0,0,1,1,2,1,1,0,0,0,6,0
0022100583,1610612751,BKN,Brooklyn,1630560,,,,28.0,6,12,1,5,1,1,1,4,5,2,2,0,1,1,14,0
0022100583,1610612751,BKN,Brooklyn,200746,,,,9.0,1,2,0,0,0,0,0,1,1,0,0,1,0,1,2,0
0022100583,1610612751,BKN,Brooklyn,1627761,,,,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0022100583,1610612751,BKN,Brooklyn,1628971,,,,10.0,3,3,1,1,0,0,0,4,4,0,0,0,1,1,7,0
0022100583,1610612751,BKN,Brooklyn,1628975,,,,6.0,2,7,1,4,0,0,0,0,0,0,1,0,0,0,5,0
0022100583,1610612751,BKN,Brooklyn,1630549,,,,6.0,2,4,0,0,2,2,3,0,3,0,0,0,0,1,6,0
0022100583,1610612751,BKN,Brooklyn,1630556,,,,6.0,0,2,0,2,0,0,1,3,4,3,0,1,0,0,0,0
0022100583,1610612751,BKN,Brooklyn,201933,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022100583,1610612751,BKN,Brooklyn,200794,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022100583,1610612749,MIL,Milwaukee,203114,,F,,30.0,6,15,5,9,3,3,0,6,6,5,2,0,2,2,20,0
0022100583,1610612749,MIL,Milwaukee,203507,,F,,26.0,11,17,2,5,7,10,1,6,7,9,0,0,4,3,31,0
0022100583,1610612749,MIL,Milwaukee,1626171,,C,,32.0,9,16,2,5,5,5,3,9,12,2,0,1,1,1,25,0
0022100583,1610612749,MIL,Milwaukee,1629670,,G,,30.0,5,11,3,6,0,0,1,1,2,0,0,0,0,1,13,0
0022100583,1610612749,MIL,Milwaukee,202083,,G,,29.0,5,9,2,6,0,1,1,6,7,1,0,1,1,2,12,0
0022100583,1610612749,MIL,Milwaukee,203918,,,,26.0,4,8,2,6,0,0,0,0,0,0,2,0,1,0,10,0
0022100583,1610612749,MIL,Milwaukee,204038,,,,20.0,1,6,0,3,0,0,1,2,3,4,1,0,0,0,2,0
0022100583,1610612749,MIL,Milwaukee,1630572,,,,15.0,2,4,0,1,0,0,3,1,4,0,1,0,0,2,4,0
0022100583,1610612749,MIL,Milwaukee,1628400,,,,10.0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0
0022100583,1610612749,MIL,Milwaukee,203648,,,,8.0,1,5,0,2,2,2,2,0,2,0,0,1,0,3,4,0
0022100583,1610612749,MIL,Milwaukee,1630606,,,,3.0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
0022100583,1610612749,MIL,Milwaukee,1628436,,,,3.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0022100583,1610612749,MIL,Milwaukee,1630288,,,,2.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0022100584,1610612761,TOR,Toronto,1630567,,F,,30.0,5,14,0,3,1,2,5,4,9,6,1,1,1,1,11,0
0022100584,1610612761,TOR,Toronto,1627783,,F,,38.0,6,16,2,5,3,4,2,3,5,5,2,1,1,3,17,0
0022100584,1610612761,TOR,Toronto,1628384,,C,,33.0,8,13,4,7,2,2,1,3,4,2,3,0,1,0,22,0
0022100584,1610612761,TOR,Toronto,1629018,,G,,34.0,4,12,2,8,0,0,0,0,0,1,0,3,2,3,10,0
0022100584,1610612761,TOR,Toronto,1627832,,G,,35.0,12,22,4,12,9,9,2,8,10,10,2,1,2,1,37,0
0022100584,1610612761,TOR,Toronto,203920,,,,17.0,1,2,0,1,1,2,0,4,4,1,0,0,0,2,3,0
0022100584,1610612761,TOR,Toronto,1628449,,,,20.0,5,9,0,2,3,4,4,1,5,1,2,0,0,3,13,0
0022100584,1610612761,TOR,Toronto,1630551,,,,4.0,0,1,0,1,0,0,3,3,6,0,0,0,0,2,0,0
0022100584,1610612761,TOR,Toronto,1630173,,,,17.0,4,7,0,1,1,2,2,3,5,0,1,1,0,2,9,0
0022100584,1610612761,TOR,Toronto,1629004,,,,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022100584,1610612761,TOR,Toronto,1630201,,,,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022100584,1610612761,TOR,Toronto,1630625,,,,2.0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0022100584,1610612761,TOR,Toronto,1628391,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022100584,1610612761,TOR,Toronto,1630525,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022100584,1610612762,UTA,Utah,1630190,,F,,40.0,9,15,7,12,1,1,0,8,8,4,2,0,2,2,26,0
0022100584,1610612762,UTA,Utah,1629672,,F,,36.0,10,21,2,7,7,10,1,2,3,2,0,0,0,5,29,0
0022100584,1610612762,UTA,Utah,202355,,C,,30.0,3,5,0,0,1,2,1,6,7,1,0,2,1,5,7,0
0022100584,1610612762,UTA,Utah,1630235,,G,,35.0,3,6,0,0,0,0,1,3,4,8,0,0,7,1,6,0
0022100584,1610612762,UTA,Utah,1630215,,G,,31.0,6,17,3,9,2,2,1,2,3,4,1,0,8,4,17,0
0022100584,1610612762,UTA,Utah,1628962,,,,16.0,1,1,0,0,0,1,1,2,3,0,0,1,0,0,2,0
0022100584,1610612762,UTA,Utah,1627863,,,,25.0,4,7,3,6,2,2,1,3,4,4,0,1,1,2,13,0
0022100584,1610612762,UTA,Utah,1630238,,,,21.0,2,8,2,4,0,0,0,7,7,0,0,0,2,2,6,0
0022100584,1610612762,UTA,Utah,203658,,,,2.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0
0022100584,1610612762,UTA,Utah,203903,,,DND - Injury/Illness,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022100584,1610612762,UTA,Utah,1626220,,,DND - Injury/Illness,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022100585,1610612741,CHI,Chicago,1627884,,F,,16.0,0,2,0,1,2,2,0,3,3,2,0,0,1,4,2,0
0022100585,1610612741,CHI,Chicago,201942,,F,,31.0,5,16,0,1,5,6,2,3,5,8,0,1,4,3,15,0
0022100585,1610612741,CHI,Chicago,202696,,C,,33.0,8,19,0,4,0,0,4,10,14,7,4,0,0,1,16,0
0022100585,1610612741,CHI,Chicago,203897,,G,,33.0,9,18,1,6,8,8,0,1,1,3,1,0,4,2,27,0
0022100585,1610612741,CHI,Chicago,1628366,,G,,34.0,6,11,6,11,0,0,1,4,5,6,2,0,1,1,18,0
0022100585,1610612741,CHI,Chicago,1630245,,,,31.0,7,9,3,4,1,2,0,5,5,4,3,0,2,2,18,0
0022100585,1610612741,CHI,Chicago,1629632,,,,31.0,7,8,4,4,3,3,0,2,2,3,0,0,2,2,21,0
0022100585,1610612741,CHI,Chicago,1628972,,,,13.0,2,3,1,2,0,0,1,0,1,0,0,0,0,2,5,0
0022100585,1610612741,CHI,Chicago,1628395,,,,2.0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0
0022100585,1610612741,CHI,Chicago,1628396,,,,10.0,4,5,0,0,0,0,1,3,4,1,0,2,0,1,8,0
0022100585,1610612741,CHI,Chicago,1630250,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0022100585,1610612741,CHI,Chicago,1628035,,,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022100585,1610612741,CHI,Chicago,1629653,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022100585,1610612741,CHI,Chicago,1629744,,,DNP - Coach's Decision,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022100585,1610612764,WAS,Washington,203484,,F,,26.0,5,9,2,3,2,2,0,1,1,3,0,0,1,2,14,0
0022100585,1610612764,WAS,Washington,1628398,,F,,35.0,7,17,0,4,7,8,1,10,11,2,2,1,4,3,21,0
0022100585,1610612764,WAS,Washington,1629655,,C,,27.0,7,9,0,0,0,0,3,5,8,1,0,1,0,0,14,0
0022100585,1610612764,WAS,Washington,203078,,G,,33.0,9,14,2,4,6,6,0,3,3,6,1,0,5,3,26,0
0022100585,1610612764,WAS,Washington,203915,,G,,31.0,4,9,1,3,9,9,1,2,3,4,2,0,2,1,18,0
0022100585,1610612764,WAS,Washington,1630166,,,,19.0,3,7,1,4,1,1,0,1,1,1,1,0,2,3,8,0
0022100585,1610612764,WAS,Washington,1630557,,,,23.0,4,10,1,5,0,0,0,1,1,1,0,2,0,1,9,0
0022100585,1610612764,WAS,Washington,203526,,,,12.0,0,1,0,1,0,0,1,2,3,4,0,0,0,1,0,0
0022100585,1610612764,WAS,Washington,1628988,,,,13.0,1,4,0,0,0,0,0,1,1,5,1,0,1,0,2,0
0022100585,1610612764,WAS,Washington,202328,,,,14.0,4,7,0,0,0,0,4,3,7,1,1,1,0,1,8,0
0022100585,1610612764,WAS,Washington,1630225,,,,3.0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,2,0
0022100586,1610612745,HOU,Houston,1630256,,F,,26.0,6,12,2,4,1,2,2,6,8,5,0,0,1,4,15,0
0022100586,1610612745,HOU,Houston,201569,,F,,21.0,1,5,0,3,3,3,0,2,2,2,0,0,1,0,5,0
